wormbase_gene,JA1,JA2,JA3,JA4,JA5,JA6,JA10,JA11,JA12,JA13,JA14,JA15,JA19,JA20,JA21,JA22,JA23,JA24,JA28,JA29,JA30,JA31
WBGene00201743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019601,14,30,16,10,13,5,1,2,0,0,2,0,2,3,2,1,1,1,6,1,3,5
WBGene00019603,11,12,4,4,14,5,8,6,2,6,4,1,6,7,7,10,4,9,10,7,26,6
WBGene00044539,7,17,3,2,9,6,9,11,4,11,8,9,9,10,14,27,22,23,15,7,15,7
WBGene00019594,4,2,4,4,4,2,8,5,5,13,6,2,2,11,10,9,11,17,8,7,15,10
WBGene00019597,157,251,134,131,274,147,57,75,25,71,24,27,42,30,29,56,58,62,28,24,44,21
WBGene00019598,941,1299,722,637,1457,701,567,744,413,958,325,373,515,790,627,949,907,922,581,248,639,276
WBGene00045387,253,264,186,192,293,182,78,82,61,123,72,48,121,162,109,114,142,166,207,115,263,149
WBGene00019607,1487,2148,1110,1054,2428,1140,1654,2331,1052,2832,1024,987,1530,2028,1871,2481,2278,2793,1738,598,1896,936
WBGene00023324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019609,330,396,231,204,505,236,230,404,153,398,167,173,280,376,296,403,461,429,453,219,619,270
WBGene00019611,665,816,494,405,814,455,554,774,441,827,309,301,411,1042,879,848,861,979,1666,769,1728,909
WBGene00019613,6,6,4,1,1,2,5,8,7,3,2,1,6,16,13,10,6,6,33,16,38,9
WBGene00019615,891,993,618,459,812,424,446,579,444,699,299,304,488,1061,886,757,867,1009,1613,936,2020,1029
WBGene00196427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019617,12617,13561,10334,4627,9301,5421,4273,5174,4704,7919,3008,3730,1167,6738,4929,4176,5446,7140,1331,1034,2314,1180
WBGene00199828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00200928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019618,4,12,7,4,9,7,0,4,2,5,0,2,1,4,3,0,3,4,2,2,6,2
WBGene00019621,3,3,3,0,2,4,0,1,0,2,0,1,4,9,1,4,2,5,6,7,3,3
WBGene00019622,88,118,80,58,147,62,19,33,18,34,13,14,47,42,55,44,69,74,130,75,184,100
WBGene00045265,681,877,530,335,841,418,393,562,278,516,228,223,245,366,340,361,404,482,76,36,68,67
WBGene00198838,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,1,5,0,5,0
WBGene00199077,2,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,2,2,4,5,4,5
WBGene00199840,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,2,1,6,5,6,7
WBGene00010731,5111,6047,4282,2445,5053,2750,4364,5066,4298,7569,2880,3507,1477,6734,5861,5521,6493,8274,6561,3078,7483,3811
WBGene00010732,3444,3837,2771,1732,3277,1872,2845,3752,3184,4846,2399,2582,2077,4936,4282,3828,4508,6155,5080,3027,6729,3937
WBGene00195817,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,5,1,5,0
WBGene00196100,1,0,1,2,3,0,1,1,1,2,0,0,1,2,1,2,2,2,6,2,2,3
WBGene00196743,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,0,3,1
WBGene00010737,8,21,9,10,15,10,9,18,3,14,6,6,14,13,10,20,19,21,50,21,33,25
WBGene00201774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019623,17,22,18,15,36,9,9,14,5,15,6,6,57,77,40,47,53,104,184,85,194,63
WBGene00197358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00201957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019625,0,0,0,1,1,1,0,1,1,1,0,0,4,3,1,2,3,2,3,1,2,3
WBGene00019626,38,54,27,34,57,42,8,15,8,18,3,4,14,18,26,17,24,14,34,12,28,13
WBGene00044515,10,16,6,8,23,11,6,10,6,5,3,2,4,6,8,11,10,17,11,1,12,6
WBGene00010746,1,2,0,0,3,0,6,12,7,17,11,5,2,4,3,8,7,10,2,1,1,3
WBGene00010747,32,27,37,34,54,33,63,90,55,121,54,43,47,98,80,95,94,103,95,50,84,66
WBGene00010748,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,2,0,1
WBGene00010749,360,424,255,215,435,234,153,180,97,231,94,95,50,90,63,72,75,109,208,165,338,168
WBGene00010750,157,166,99,85,151,64,143,193,97,204,100,91,70,154,126,182,155,189,125,62,150,82
WBGene00045198,3,3,3,1,9,3,0,3,1,6,3,2,2,0,1,2,5,4,2,3,6,1
WBGene00019631,1245,1413,841,1019,1911,1041,970,1340,777,1728,821,683,1366,1253,1104,1726,1660,1876,1116,481,1155,632
WBGene00019633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00189952,24,43,23,24,44,25,21,32,16,37,14,23,58,29,37,50,37,58,35,20,45,20
WBGene00010738,1847,2255,1495,848,1665,791,655,878,557,1487,475,425,204,970,758,588,772,918,1055,590,1439,623
WBGene00010740,127,107,68,113,191,138,128,233,124,264,125,128,97,146,149,181,171,219,98,58,116,88
WBGene00197016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00198028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00198724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00200699,0,2,2,1,2,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,2,1
WBGene00200859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00200976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
WBGene00010742,446,600,337,288,625,195,143,218,84,287,99,70,210,417,364,428,409,492,1365,589,1489,734
WBGene00200979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,6,0
WBGene00201130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00201309,0,1,5,2,2,0,1,1,0,3,0,0,0,2,1,2,0,0,2,0,5,1
WBGene00201923,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,2,6,1,9,5
WBGene00201936,1,1,2,0,2,0,1,1,0,2,0,0,2,0,0,3,0,1,3,1,0,0
WBGene00202245,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,2,0
WBGene00010743,3,9,3,2,10,1,0,0,0,0,0,1,6,1,1,2,0,3,22,7,11,12
WBGene00010744,563,726,466,370,767,383,253,373,196,371,162,166,306,593,515,463,452,534,1228,576,1137,541
WBGene00195252,1,1,1,0,0,1,2,0,2,1,0,1,2,1,4,3,1,0,4,6,1,5
WBGene00195689,0,2,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,3,0
WBGene00196112,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,3,0,4,0
WBGene00196840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00023325,4,4,2,2,3,2,2,1,2,4,1,0,1,5,10,1,2,1,4,2,8,2
WBGene00019638,5,13,6,4,10,3,4,5,7,7,4,2,1,11,7,7,4,7,14,4,8,4
WBGene00019639,11,9,8,8,9,3,3,4,4,7,2,4,2,10,6,8,15,13,11,7,10,3
WBGene00023104,5,4,6,3,4,2,3,2,2,3,2,1,6,2,4,3,2,5,7,2,10,5
WBGene00044202,21,18,11,17,25,6,10,15,8,14,5,3,7,10,10,13,14,14,9,2,12,0
WBGene00044657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00077629,0,0,2,1,0,0,0,2,2,5,0,0,1,4,1,1,0,7,103,61,126,62
WBGene00195172,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,17,8,16,8
WBGene00010752,8,12,6,6,10,4,26,34,24,51,17,15,13,42,22,35,30,60,74,62,145,80
WBGene00010753,1,1,0,0,3,1,0,3,2,1,0,0,1,1,2,5,1,2,27,10,17,11
WBGene00010754,3,2,0,4,4,0,5,8,3,12,5,6,6,10,13,9,8,16,24,19,37,15
WBGene00019641,59,82,46,46,77,34,10,27,12,17,12,10,29,44,23,37,32,48,99,51,77,45
WBGene00044381,1,1,1,0,3,1,1,3,2,2,0,0,2,1,2,1,0,3,2,1,10,3
WBGene00199618,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0
WBGene00201060,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
WBGene00202223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010756,133,195,114,98,240,125,97,139,77,188,64,78,111,182,169,232,213,252,381,162,390,181
WBGene00010765,17,17,3,6,12,10,2,0,3,5,3,2,3,1,2,2,1,5,13,5,11,5
WBGene00044968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00045403,23,54,27,20,51,23,14,18,6,30,8,9,17,16,18,22,16,28,26,14,35,13
WBGene00194888,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,6,4,6,2
WBGene00199674,0,1,3,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,0,1,0
WBGene00010760,73,116,56,69,148,118,17,39,15,61,19,7,5,2,6,12,9,9,22,5,18,9
WBGene00010761,4,0,1,3,6,8,2,1,2,2,0,0,0,2,1,0,0,3,1,0,0,0
WBGene00010762,4,0,0,1,5,2,0,0,0,1,3,1,3,3,0,1,2,0,6,2,4,3
WBGene00010763,16,18,13,11,24,11,3,4,2,1,1,1,1,0,3,0,0,0,6,2,2,3
WBGene00010764,1,1,0,0,0,0,1,1,1,3,0,3,4,3,6,7,3,3,11,9,23,12
WBGene00019642,53,47,22,27,52,21,6,6,3,9,4,6,4,16,20,10,15,18,29,9,56,23
WBGene00200719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
WBGene00200926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00201654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0
WBGene00201998,1,0,0,0,0,1,1,2,1,1,0,0,0,2,0,1,0,3,3,2,8,2
WBGene00019643,104,150,82,76,158,89,58,90,40,101,33,41,49,87,83,89,91,108,156,66,214,99
WBGene00045084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00196042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
WBGene00196871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00023105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019650,115,160,94,82,209,85,71,93,51,131,48,26,92,123,100,147,119,113,98,52,139,64
WBGene00019651,370,519,320,338,532,296,531,762,415,895,501,416,666,1026,917,1077,1092,1349,1526,714,1597,903
WBGene00044535,2886,3177,2197,2044,3818,2462,1703,2150,1364,2799,1402,1189,652,861,757,833,837,996,245,183,479,292
WBGene00019646,3,2,6,2,8,4,53,89,53,82,37,30,41,97,84,104,90,102,48,32,88,46
WBGene00019647,1190,1385,905,796,1593,860,469,707,412,848,366,359,425,737,597,880,780,1055,440,253,631,368
WBGene00019648,26,49,30,32,51,38,41,77,29,56,20,14,45,73,60,61,89,79,59,23,96,41
WBGene00019649,71,86,72,47,81,55,52,65,52,110,52,39,89,138,117,147,141,184,179,130,274,137
WBGene00010768,157,205,110,100,243,120,200,288,173,441,183,181,236,357,312,366,377,497,387,179,461,226
WBGene00010770,1131,1543,996,555,1382,720,1641,1908,1336,3141,1005,1269,611,2998,2376,2658,2941,3369,2731,1055,3940,1495
WBGene00010771,802,985,596,444,962,490,559,833,510,1026,415,399,357,877,710,663,880,955,580,283,743,361
WBGene00199394,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
WBGene00197122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
WBGene00010772,594,777,455,399,873,444,301,393,250,451,175,151,139,380,279,292,314,355,250,170,443,197
WBGene00194856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199783,0,1,0,2,1,1,0,0,0,1,1,0,1,1,0,0,2,0,1,1,0,0
WBGene00202445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010773,55,86,29,60,92,40,34,44,22,66,23,19,20,51,31,35,43,51,35,21,49,22
WBGene00199433,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
WBGene00202433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010774,69,93,67,48,112,55,45,67,42,100,34,33,55,90,72,83,88,100,119,59,167,92
WBGene00077679,8,1,5,1,5,1,5,3,7,7,2,3,1,9,8,4,2,7,6,1,11,4
WBGene00195273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WBGene00196385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00198415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014440,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
WBGene00014441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019657,1581,1876,1201,919,1785,866,1514,2008,1264,2469,874,955,808,2310,1780,1673,1760,1968,1705,902,2044,1056
WBGene00195939,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00198572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019652,55,50,35,28,56,23,33,30,17,38,13,19,21,35,19,39,26,34,60,29,53,26
WBGene00198084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
WBGene00199150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00200166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00200567,4,8,3,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,3
WBGene00202335,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0
WBGene00019653,130,138,82,67,130,63,111,162,87,205,118,101,43,110,84,96,115,128,29,32,63,21
WBGene00019654,219,229,125,116,219,137,17,26,8,34,15,9,5,19,8,17,17,8,18,13,28,9
WBGene00019655,126,199,101,84,204,87,188,275,136,247,101,111,139,388,277,349,295,386,288,178,510,259
WBGene00195556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
WBGene00196529,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
WBGene00197266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019658,692,758,574,476,970,555,342,479,259,602,280,261,518,599,550,613,733,837,556,244,719,392
WBGene00044458,0,1,1,2,2,0,0,0,1,1,0,3,2,1,1,4,0,1,5,1,3,3
WBGene00044723,20,20,8,7,17,9,24,28,16,29,25,15,3,7,4,10,5,10,4,1,6,2
WBGene00044948,15,26,19,15,40,26,2,1,0,5,4,3,3,6,8,8,5,5,5,1,10,6
WBGene00045051,5,9,6,5,8,0,0,2,0,5,2,1,3,2,3,0,0,1,0,2,1,0
WBGene00196668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019659,35,43,27,31,51,11,54,50,33,51,19,25,8,21,12,17,15,17,31,14,26,26
WBGene00019660,167,227,171,99,184,76,326,314,211,473,202,173,50,117,81,176,167,164,126,84,168,86
WBGene00019661,157,164,125,96,188,69,80,112,70,144,82,70,84,104,94,124,130,142,131,68,135,75
WBGene00019662,11,21,12,12,23,8,15,24,7,16,5,3,42,65,57,70,57,67,252,121,386,157
WBGene00019663,870,1348,711,690,1497,778,270,419,159,487,182,147,213,323,237,445,374,370,318,111,391,154
WBGene00019664,3882,4667,2907,2509,5149,2852,3404,4554,2761,5752,2087,2203,3259,5361,4491,4571,4993,6574,7243,3738,10791,5382
WBGene00019665,102,139,90,66,95,60,127,181,122,262,95,100,75,309,269,236,279,383,402,233,684,292
WBGene00023106,3,2,2,2,3,3,1,2,3,2,1,0,1,2,0,1,2,2,6,2,13,4
WBGene00198138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199698,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
WBGene00200708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00201719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010779,29,45,31,33,33,19,26,40,15,45,34,19,25,30,18,40,34,36,30,16,25,19
WBGene00010780,6873,8427,5310,4563,8598,4506,5296,7152,4304,9611,4298,4182,3964,7334,5974,7169,8083,9283,5846,2968,7373,3737
WBGene00010781,1487,1789,1244,1118,2068,1189,1189,1733,1232,2284,1228,1253,1265,1535,1434,2079,1804,2555,1168,523,1306,661
WBGene00010782,18,26,17,14,38,20,18,25,5,34,10,14,13,35,14,41,36,19,70,29,73,32
WBGene00185002,1407,1807,1135,894,1698,828,1221,1712,1010,2219,1007,936,770,1863,1553,2118,2023,2302,1608,786,1884,1036
WBGene00195652,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0
WBGene00014444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00014445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00195164,56,73,62,49,100,52,16,10,4,29,14,5,3,9,4,7,9,5,1,1,2,1
WBGene00019669,4,3,9,4,11,6,4,6,4,7,1,4,10,10,5,2,6,11,26,12,26,12
WBGene00019672,347,425,270,230,419,234,165,241,164,370,151,134,117,290,235,221,291,281,144,81,207,86
WBGene00023432,203,270,114,146,352,158,97,149,41,132,62,55,85,154,115,153,165,134,86,39,126,57
WBGene00019673,4128,5178,2956,2222,5157,2633,3707,4805,2799,6202,2138,2404,2203,5274,4182,4589,5472,6353,4116,1955,6061,2617
WBGene00019674,64,71,42,47,92,34,34,65,18,75,22,22,36,50,26,65,61,60,73,39,111,50
WBGene00044896,8,4,1,3,6,1,0,1,0,2,0,0,3,4,6,7,2,4,4,2,6,5
WBGene00045052,79,156,85,72,152,95,143,214,108,273,121,95,210,282,226,376,394,356,238,108,336,144
WBGene00045053,78,95,56,47,99,66,111,149,73,183,81,80,124,186,161,206,196,205,115,72,189,82
WBGene00197361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010786,15,19,15,13,25,11,32,30,15,50,16,12,32,46,28,55,44,52,43,15,63,39
WBGene00010787,3016,3418,2522,1630,3149,1948,3028,3909,3173,5666,2580,2745,1701,4618,4009,4011,4438,5903,3364,1714,4536,2352
WBGene00045110,0,1,0,0,1,0,0,2,1,1,0,0,0,0,1,0,0,3,0,1,0,0
WBGene00045111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00045112,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0
WBGene00199331,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0
WBGene00019675,2,5,6,1,3,3,7,8,7,7,1,0,4,6,4,3,7,4,10,4,6,5
WBGene00198264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
WBGene00199968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00201027,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
WBGene00197847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00199752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00200582,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
WBGene00201995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00010792,26,39,29,22,56,24,15,37,12,22,14,9,39,91,82,69,68,51,171,73,140,83
WBGene00196213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019677,1083,1269,886,841,1475,880,1224,1756,1129,2308,1218,1094,1473,1413,1351,2317,1775,2483,1320,575,1290,755
WBGene00019678,3782,4478,2823,2240,4557,2452,2613,3845,2366,4869,2402,2294,2868,3982,3623,4445,4312,5716,4288,2207,5434,2947
WBGene00019680,4184,5563,3296,3269,6942,3865,2295,3370,1702,4278,1891,1674,3551,3333,2843,4148,3824,4403,3018,1246,3104,1537
WBGene00019681,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
WBGene00019682,15950,19265,12773,9179,17513,10113,7013,9109,6096,12860,6003,5661,2525,4941,4154,5229,5139,6937,337,168,449,277
WBGene00023107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00044368,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1
WBGene00019691,124,198,99,94,194,105,46,83,36,90,54,44,103,99,117,135,103,127,163,69,195,74
WBGene00196074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00197295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00019683,249,408,279,197,436,275,266,395,240,515,204,265,338,474,473,637,566,726,404,189,505,190
WBGene00019684,5,0,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
WBGene00019685,2,1,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,2,0,3,2
WBGene00019686,2065,2565,1494,1242,2673,1442,1810,2511,1361,2843,1011,1137,1934,3459,2832,2924,3004,3555,4249,1982,5109,2357
WBGene00019687,101,173,124,80,180,84,108,174,74,119,59,57,143,225,142,121,149,138,128,53,132,79
WBGene00019688,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1
WBGene00019689,7,0,3,0,0,10,0,0,0,0,0,0,0,1,1,0,0,3,1,2,3,2
WBGene00201403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
WBGene00010793,4412,5396,3441,2914,5929,3511,4433,6470,3526,7730,3210,2997,1692,3538,2845,4397,4462,5830,311,143,432,229
WBGene00197900,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0
WBGene00044616,22,27,14,8,16,10,5,13,8,18,7,8,9,8,10,16,15,13,11,8,10,2
WBGene00010795,76,100,67,49,97,54,81,101,49,112,48,45,136,188,165,216,189,265,336,174,418,218
WBGene00201523,5,5,4,0,3,2,2,3,0,5,2,0,2,0,3,1,0,4,5,4,3,3
WBGene00201539,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
WBGene00019697,7264,8215,5611,3611,7448,4018,7876,10663,6909,13742,5286,5827,4048,11683,9651,9510,11148,13962,9063,4721,12828,6050
WBGene00010803,179,239,135,136,250,161,82,143,83,149,71,65,160,192,149,199,183,205,209,103,214,123
WBGene00045337,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,1,3,3,4,3
WBGene00045338,8,17,9,5,16,4,37,55,31,61,30,16,26,54,29,42,63,56,209,160,298,162
WBGene00010801,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0
WBGene00019706,11,15,4,6,6,5,16,17,15,23,6,12,7,14,18,15,17,20,8,8,11,7
WBGene00202110,3,2,2,1,2,3,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0
WBGene00044897,1,7,1,6,11,3,5,11,2,9,4,2,7,16,8,12,8,9,15,9,18,6
WBGene00019709,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,1,2,1
WBGene00200615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00202187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00023108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBGene00023109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
WBGene00019710,1486,1789,1140,1029,2080,1184,1301,1867,1112,2395,1108,1084,1142,1735,1401,1742,1826,2267,1171,558,1385,730
WBGene00019711,5665,6271,4629,3178,5933,3571,4912,6402,5076,8497,4092,4002,3943,7288,6645,6153,7074,9704,6188,3388,7696,4456
WBGene00196903,1,4,5,1,2,3,1,1,5,6,1,3,1,5,2,2,2,4,2,1,3,4
WBGene00010804,2,1,2,1,4,2,0,1,1,4,0,0,3,1,3,1,1,0,1,0,4,2
WBGene00010805,657,884,553,558,981,598,700,960,574,1281,540,554,678,1041,897,1072,1151,1316,846,364,957,489
